Date,auction_name,contract,auction_price_eur,auction_volume_tco2,total_revenue_eur,cover_ratio,country,source,source_url
2021-07-30,Auction 4. Period DE,T3PA,53.0,2651000,140503000.0,1.53,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-02,Auction 4. Period CAP3 EU,T3PA,54.6,1644500,89789700.0,1.81,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-03,Auction 4. Period CAP3 EU,T3PA,54.17,1644500,89082565.0,3.24,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-04,Auction 4. Period CAP3 PL,T3PA,55.0,1287500,70812500.0,3.61,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-05,Auction 4. Period CAP3 EU,T3PA,54.84,1644500,90184380.0,2.37,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-06,Auction 4. Period DE,T3PA,56.72,1325500,75182360.0,2.23,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-09,Auction 4. Period CAP3 EU,T3PA,56.0,1644500,92092000.0,2.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-10,Auction 4. Period CAP3 EU,T3PA,57.1,1644500,93900950.0,2.15,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-11,Auction 4. Period CAP3 PL,T3PA,56.69,1287500,72988375.0,2.27,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-12,Auction 4. Period CAP3 EU,T3PA,57.36,1644500,94328520.0,1.84,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-13,Auction 4. Period DE,T3PA,55.6,1325500,73697800.0,2.73,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-16,Auction 4. Period CAP3 EU,T3PA,57.18,1644500,94032510.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-17,Auction 4. Period CAP3 EU,T3PA,57.4,1644500,94394300.0,2.12,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-18,Auction 4. Period CAP3 PL,T3PA,57.7,1287500,74288750.0,2.27,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-19,Auction 4. Period CAP3 EU,T3PA,55.81,1644500,91779545.0,1.91,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-20,Auction 4. Period DE,T3PA,54.4,1325500,72107200.0,2.26,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-23,Auction 4. Period CAP3 EU,T3PA,55.95,1644500,92009775.0,1.9,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-24,Auction 4. Period CAP3 EU,T3PA,55.72,1644500,91631540.0,1.61,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-25,Auction 4. Period CAP3 PL,T3PA,56.63,1300500,73647315.0,2.53,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-26,Auction 4. Period CAP3 EU,T3PA,55.61,1644500,91450645.0,1.9,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-27,Auction 4. Period DE,T3PA,57.51,1328500,76402035.0,1.46,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-08-31,Auction 4. Period CAP3 EU,T3PA,60.11,1759500,105763545.0,1.89,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-01,Auction 4. Period CAP3 PL,T3PA,61.29,2066500,126655785.0,2.04,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-03,Auction 4. Period DE,T3PA,61.25,1805000,110556250.0,1.81,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-06,Auction 4. Period CAP3 EU,T3PA,62.87,2515500,158149485.0,2.02,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-07,Auction 4. Period CAP3 EU,T3PA,61.71,2515500,155231505.0,1.44,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-08,Auction 4. Period CAP3 PL,T3PA,61.93,2066500,127978345.0,1.87,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-09,Auction 4. Period CAP3 EU,T3PA,61.98,2515500,155910690.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-10,Auction 4. Period DE,T3PA,61.85,1805000,111639250.0,1.83,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-13,Auction 4. Period CAP3 EU,T3PA,61.91,2515500,155734605.0,1.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-14,Auction 4. Period CAP3 EU,T3PA,61.51,2515500,154728405.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-15,Auction 4. Period CAP3 PL,T3PA,60.32,2066500,124651280.0,1.76,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-15,EUAA Auction CAP3 EU,EAA3,60.0,614500,36870000.0,1.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-16,Auction 4. Period CAP3 EU,T3PA,59.89,2515500,150653295.0,1.55,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-17,Auction 4. Period DE,T3PA,59.6,1805000,107578000.0,1.41,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-20,Auction 4. Period CAP3 EU,T3PA,58.56,2524000,147805440.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-21,Auction 4. Period CAP3 EU,T3PA,60.31,2515500,151709805.0,2.1,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-22,Auction 4. Period CAP3 PL,T3PA,60.02,2066500,124031330.0,1.79,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-23,Auction 4. Period CAP3 EU,T3PA,59.45,2515500,149546475.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-24,Auction 4. Period DE,T3PA,61.24,1805000,110538200.0,1.83,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-27,Auction 4. Period CAP3 EU,T3PA,64.0,2515500,160992000.0,1.13,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-28,Auction 4. Period CAP3 EU,T3PA,65.0,2515500,163507500.0,1.23,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-29,Auction 4. Period CAP3 PL,T3PA,61.83,2066500,127771695.0,1.08,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-09-30,Auction 4. Period CAP3 EU,T3PA,61.37,2515500,154376235.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-01,Auction 4. Period DE,T3PA,62.04,1805000,111982200.0,1.76,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-04,Auction 4. Period CAP3 EU,T3PA,63.56,2515500,159885180.0,1.48,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-05,Auction 4. Period CAP3 EU,T3PA,63.66,2515500,160136730.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-06,Auction 4. Period CAP3 PL,T3PA,61.36,2066500,126800440.0,1.51,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-07,Auction 4. Period CAP3 EU,T3PA,58.99,2515500,148389345.0,1.74,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-08,Auction 4. Period DE,T3PA,59.92,1805000,108155600.0,1.88,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-11,Auction 4. Period CAP3 EU,T3PA,59.33,2515500,149244615.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-12,Auction 4. Period CAP3 EU,T3PA,58.86,2515500,148062330.0,1.54,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-13,Auction 4. Period CAP3 PL,T3PA,59.63,2066500,123225395.0,1.45,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-13,EUAA Auction DE,EAA3,58.75,600000,35250000.0,2.98,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-14,Auction 4. Period CAP3 EU,T3PA,59.43,2515500,149496165.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-15,Auction 4. Period DE,T3PA,61.01,1805000,110123050.0,2.08,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-18,Auction 4. Period CAP3 EU,T3PA,58.85,2515500,148037175.0,1.58,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-19,Auction 4. Period CAP3 EU,T3PA,57.58,2515500,144842490.0,1.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-20,Auction 4. Period CAP3 PL,T3PA,56.0,2066500,115724000.0,1.68,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-21,Auction 4. Period CAP3 EU,T3PA,57.1,2515500,143635050.0,1.8,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-22,Auction 4. Period DE,T3PA,59.5,1805000,107397500.0,1.93,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-25,Auction 4. Period CAP3 EU,T3PA,58.94,2515500,148263570.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-26,Auction 4. Period CAP3 EU,T3PA,58.96,2515500,148313880.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-27,Auction 4. Period CAP3 PL,T3PA,58.92,2066500,121758180.0,1.76,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-28,Auction 4. Period CAP3 EU,T3PA,58.93,2515500,148238415.0,1.81,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-10-29,Auction 4. Period DE,T3PA,59.4,1805000,107217000.0,2.08,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-01,Auction 4. Period CAP3 EU,T3PA,59.98,2515500,150879690.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-02,Auction 4. Period CAP3 EU,T3PA,57.8,2515500,145395900.0,1.62,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-03,Auction 4. Period CAP3 PL,T3PA,59.78,2066500,123535370.0,1.37,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-04,Auction 4. Period CAP3 EU,T3PA,59.81,2515500,150452055.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-05,Auction 4. Period DE,T3PA,61.05,1805000,110195250.0,1.7,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-08,Auction 4. Period CAP3 EU,T3PA,60.06,2515500,151080930.0,1.36,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-09,Auction 4. Period CAP3 EU,T3PA,60.11,2515500,151206705.0,1.24,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-10,Auction 4. Period CAP3 PL,T3PA,60.25,2066500,124506625.0,1.38,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-10,EUAA Auction CAP3 EU,EAA3,61.53,613500,37748655.0,2.23,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-11,Auction 4. Period CAP3 EU,T3PA,62.31,2515500,156740805.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-12,Auction 4. Period DE,T3PA,63.53,1805000,114671650.0,1.73,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-15,Auction 4. Period CAP3 EU,T3PA,64.4,2515500,161998200.0,1.66,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-16,Auction 4. Period CAP3 EU,T3PA,67.5,2515500,169796250.0,1.66,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-17,Auction 4. Period CAP3 PL,T3PA,67.14,2066500,138744810.0,1.39,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-18,Auction 4. Period CAP3 EU,T3PA,66.51,2515500,167305905.0,1.48,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-19,Auction 4. Period DE,T3PA,69.21,1805000,124924050.0,1.6,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-22,Auction 4. Period CAP3 EU,T3PA,69.7,2515500,175330350.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-23,Auction 4. Period CAP3 EU,T3PA,69.88,2515500,175783140.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-24,Auction 4. Period CAP3 PL,T3PA,69.51,2066500,143642415.0,1.16,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-25,Auction 4. Period CAP3 EU,T3PA,72.15,2515500,181493325.0,1.23,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-26,Auction 4. Period DE,T3PA,71.95,1805000,129869750.0,1.72,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-29,Auction 4. Period CAP3 EU,T3PA,74.48,2515500,187354440.0,1.32,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-11-30,Auction 4. Period CAP3 EU,T3PA,74.82,2515500,188209710.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-12-01,Auction 4. Period CAP3 PL,T3PA,76.38,2066500,157839270.0,1.65,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-12-02,Auction 4. Period CAP3 EU,T3PA,77.1,2515500,193945050.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-12-03,Auction 4. Period DE,T3PA,78.76,1805000,142161800.0,1.88,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
2021-12-06,Auction 4. Period CAP3 EU,T3PA,80.0,2515500,201240000.0,1.81,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2021-data.xlsx
