04.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.00,76.38,120.00,85.15,84.63,"2,658,000","4,973,500",88,29,4.40,"56,517","248,675","328,020","156,353","168,478",1.87,20,17,"225,930,000",EU,"2,932,500","5,100,000","8,415,000","765,000","5,100,000",,"2,762,500","2,550,000","10,200,000","24,777,500","3,952,500","14,365,000","1,062,500","3,017,500","935,000",0,0,"24,777,500","24,990,000",0,"765,000",0,"637,500","41,947,500","297,500","21,165,000","8,797,500","1,657,500",,"5,142,500","3,740,000","2,125,000","1,317,500","2,635,000",
03.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,87.11,76.00,120.00,86.78,86.51,"2,658,000","5,230,000",97,25,4.22,"53,918","227,391","325,038","177,200","190,376",1.97,23,15,"231,538,380",EU,"3,005,295","5,226,600","8,623,890","783,990","5,226,600",,"2,831,075","2,613,300","10,453,200","25,392,565","4,050,615","14,721,590","1,088,875","3,092,405","958,210",0,0,"25,392,565","25,610,340",0,"783,990",0,"653,325","42,988,785","304,885","21,690,390","9,015,885","1,698,645",,"5,270,155","3,832,840","2,177,750","1,350,205","2,700,410",
30.06.2023,11:01,Auction 4. Period DE,T3PA,successful,85.31,77.43,90.00,85.34,85.48,"1,939,500","3,617,000",65,42,3.42,"55,646","190,368","315,958","114,088","117,614",1.86,19,17,"165,458,745",DE,,,,,,"165,458,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.60,77.57,120.00,86.08,85.81,"2,409,000","5,100,500",87,20,3.95,"58,626","231,841","355,501","185,308","283,829",2.12,22,13,"208,619,400",EU,"2,987,700","5,196,000","8,573,400","779,400","5,196,000",,"2,814,500","2,598,000","10,392,000","25,243,900","4,026,900","14,635,400","1,082,500","3,074,300","952,600","25,460,400",0,"25,243,900",,0,"779,400",0,"649,500","42,737,100","303,100",,"8,963,100","1,688,700",,"5,239,300","3,810,400","2,165,000","1,342,300","2,684,600",
27.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.35,75.00,120.00,85.10,84.53,"2,410,000","4,791,500",83,23,3.95,"57,729","228,167","346,661","172,143","243,438",1.99,21,14,"205,693,500",EU,"2,944,575","5,121,000","8,449,650","768,150","5,121,000",,"2,773,875","2,560,500","10,242,000","24,879,525","3,968,775","14,424,150","1,066,875","3,029,925","938,850","25,092,900",0,"24,879,525",,"85,350","768,150",0,"640,125","42,120,225","298,725",,"8,833,725","1,664,325",,"5,163,675","3,755,400","2,133,750","1,322,925","2,645,850",
26.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.01,0.01,101.00,85.09,86.04,"2,409,000","4,358,500",71,37,3.74,"61,387","229,395","342,876","172,071","197,752",1.81,19,14,"207,198,090",EU,"2,967,345","5,160,600","8,514,990","774,090","5,160,600",,"2,795,325","2,580,300","10,321,200","25,071,915","3,999,465","14,535,690","1,075,125","3,053,355","946,110","25,286,940",0,"25,071,915",,0,"774,090",0,"645,075","42,445,935","301,035",,"8,902,035","1,677,195",,"5,203,605","3,784,440","2,150,250","1,333,155","2,666,310",
23.06.2023,11:00,Auction 4. Period DE,T3PA,successful,88.90,75.00,100.00,87.01,87.32,"1,939,500","4,403,500",76,10,3.62,"57,941","209,690","355,346","277,071","323,516",2.27,21,7,"172,421,550",DE,,,,,,"172,421,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,87.11,78.00,120.00,87.42,87.05,"2,409,000","4,468,000",81,37,4.26,"55,160","235,158","336,263","133,833","185,444",1.85,19,18,"209,847,990",EU,"3,005,295","5,226,600","8,623,890","783,990","5,226,600",,"2,831,075","2,613,300","10,453,200","25,392,565","4,050,615","14,721,590","1,088,875","3,092,405","958,210","25,610,340",0,"25,392,565",,0,"783,990",0,"653,325","42,988,785","304,885",,"9,015,885","1,698,645",,"5,270,155","3,832,840","2,177,750","1,350,205","2,700,410",
21.06.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,90.35,75.00,98.90,90.99,90.89,"2,676,000","4,250,000",76,58,4.47,"55,921","250,000","373,535","157,412","236,311",1.59,17,17,"241,776,600",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241,776,600",,,,,,
20.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,91.55,0.01,130.00,89.76,90.71,"2,409,000","5,021,500",86,20,3.74,"58,390","218,326","339,036","200,750","262,333",2.08,23,12,"220,543,950",EU,"3,158,475","5,493,000","9,063,450","823,950","5,493,000",,"2,975,375","2,746,500","10,986,000","26,686,825","4,257,075","15,471,950","1,144,375","3,250,025","1,007,050","26,915,700",0,"26,686,825",,0,"823,950",0,"686,625","45,179,925","320,425",,"9,475,425","1,785,225",,"5,538,775","4,028,200","2,288,750","1,419,025","2,838,050",
19.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.16,78.00,130.00,90.40,89.58,"2,409,000","4,839,000",96,35,4.36,"50,406","219,955","336,675","200,750","252,756",2.01,22,12,"217,195,440",EU,"3,110,520","5,409,600","8,925,840","811,440","5,409,600",,"2,930,200","2,704,800","10,819,200","26,281,640","4,192,440","15,237,040","1,127,000","3,200,680","991,760","26,507,040",0,"26,281,640",,0,"811,440",0,"676,200","44,493,960","315,560",,"9,331,560","1,758,120",,"5,454,680","3,967,040","2,254,000","1,397,480","2,794,960",
16.06.2023,11:00,Auction 4. Period DE,T3PA,successful,89.30,78.00,105.00,88.91,89.01,"1,939,500","3,927,500",78,29,4.33,"50,353","218,194","337,021","138,536","171,655",2.03,18,14,"173,197,350",DE,,,,,,"173,197,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,91.67,78.00,120.00,91.00,91.01,"2,409,000","4,894,000",85,21,4.25,"57,576","244,700","346,863","185,308","223,106",2.03,20,13,"220,833,030",EU,"3,162,615","5,500,200","9,075,330","825,030","5,500,200",,"2,979,275","2,750,100","11,000,400","26,721,805","4,262,655","15,492,230","1,145,875","3,254,285","1,008,370","26,950,980",0,"26,721,805",,0,"825,030",0,"687,525","45,239,145","320,845",,"9,487,845","1,787,565",,"5,546,035","4,033,480","2,291,750","1,420,885","2,841,770",
13.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.44,75.00,89.12,85.37,85.64,"2,409,000","4,947,000",73,15,4.29,"67,767","291,000","433,085","240,900","354,348",2.05,17,10,"208,233,960",EU,"2,982,180","5,186,400","8,557,560","777,960","5,186,400",,"2,809,300","2,593,200","10,372,800","25,197,260","4,019,460","14,608,360","1,080,500","3,068,620","950,840","25,413,360",0,"25,197,260",,0,"777,960",0,"648,300","42,658,140","302,540",,"8,946,540","1,685,580",,"5,229,620","3,803,360","2,161,000","1,339,820","2,679,640",
12.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.45,65.00,85.75,82.40,83.05,"2,409,000","4,874,500",78,23,4.11,"62,494","256,553","432,557","150,563","337,627",2.02,19,16,"201,031,050",EU,"2,879,025","5,007,000","8,261,550","751,050","5,007,000",,"2,712,125","2,503,500","10,014,000","24,325,675","3,880,425","14,103,050","1,043,125","2,962,475","917,950","24,534,300",0,"24,325,675",,0,"751,050",0,"625,875","41,182,575","292,075",,"8,637,075","1,627,275",,"5,048,725","3,671,800","2,086,250","1,293,475","2,586,950",
09.06.2023,11:00,Auction 4. Period DE,T3PA,successful,83.11,74.55,120.00,82.54,82.35,"1,939,500","4,144,500",81,20,3.68,"51,167","188,386","337,838","176,318","263,160",2.14,22,11,"161,191,845",DE,,,,,,"161,191,845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.54,70.00,105.00,81.85,81.66,"2,409,000","4,342,500",79,42,3.95,"54,968","217,125","319,095","141,706","157,898",1.80,20,17,"196,429,860",EU,"2,813,130","4,892,400","8,072,460","733,860","4,892,400",,"2,650,050","2,446,200","9,784,800","23,768,910","3,791,610","13,780,260","1,019,250","2,894,670","896,940","23,972,760",0,"23,768,910",,0,"733,860",0,"611,550","40,239,990","285,390",,"8,439,390","1,590,030",,"4,933,170","3,587,760","2,038,500","1,263,870","2,527,740",
07.06.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,78.25,70.00,90.00,78.42,78.44,"2,676,000","4,992,500",90,56,4.09,"55,472","226,932","366,751","140,842","257,920",1.87,22,19,"209,397,000",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209,397,000",,,,,,
06.06.2023,11:02,Auction 4. Period CAP3 EU,T3PA,successful,80.07,72.74,90.00,80.21,80.25,"2,409,000","4,098,000",84,48,4.00,"48,786","195,143","312,358","150,563","150,974",1.70,21,16,"192,888,630",EU,"2,762,415","4,804,200","7,926,930","720,630","4,804,200",,"2,602,275","2,402,100","9,608,400","23,340,405","3,723,255","13,531,830","1,000,875","2,842,485","880,770","23,540,580",0,"23,340,405",,0,"720,630",0,"600,525","39,514,545","280,245",,"8,287,245","1,561,365",,"4,844,235","3,523,080","2,001,750","1,241,085","2,482,170",
05.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.55,70.43,90.00,77.97,77.95,"2,409,000","4,760,000",90,22,4.50,"52,889","238,000","353,221","172,071","201,467",1.98,20,14,"189,226,950",EU,"2,709,975","4,713,000","7,776,450","706,950","4,713,000",,"2,552,875","2,356,500","9,426,000","22,897,325","3,652,575","13,274,950","981,875","2,788,525","864,050","23,093,700",0,"22,897,325",,0,"706,950",0,"589,125","38,764,425","274,925",,"8,129,925","1,531,725",,"4,752,275","3,456,200","1,963,750","1,217,525","2,435,050",
02.06.2023,11:00,Auction 4. Period DE,T3PA,successful,78.20,70.08,81.03,77.55,77.55,"1,939,500","4,460,000",80,13,3.48,"55,750","193,913","345,805","193,950","271,283",2.30,23,10,"151,668,900",DE,,,,,,"151,668,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.06.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.62,70.21,90.00,77.81,77.77,"2,409,000","5,249,500",105,15,4.77,"49,995","238,614","332,563","240,900","223,228",2.18,22,10,"189,395,580",EU,"2,712,390","4,717,200","7,783,380","707,580","4,717,200",,"2,555,150","2,358,600","9,434,400","22,917,730","3,655,830","13,286,780","982,750","2,791,010","864,820","23,114,280",0,"22,917,730",,0,"707,580",0,"589,650","38,798,970","275,170",,"8,137,170","1,533,090",,"4,756,510","3,459,280","1,965,500","1,218,610","2,437,220",
30.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.79,71.52,105.00,79.64,79.27,"2,409,000","4,781,500",101,29,4.81,"47,342","227,690","374,612","160,600","255,409",1.98,21,15,"192,214,110",EU,"2,752,755","4,787,400","7,899,210","718,110","4,787,400",,"2,593,175","2,393,700","9,574,800","23,258,785","3,710,235","13,484,510","997,375","2,832,545","877,690","23,458,260",0,"23,258,785",,0,"718,110",0,"598,425","39,376,365","279,265",,"8,258,265","1,555,905",,"4,827,295","3,510,760","1,994,750","1,236,745","2,473,490",
26.05.2023,11:00,Auction 4. Period DE,T3PA,successful,81.11,72.70,130.00,81.23,80.49,"1,939,500","4,559,500",87,21,3.95,"52,408","207,250","336,939","129,300","213,116",2.35,22,15,"157,312,845",DE,,,,,,"157,312,845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.12,73.18,85.01,81.52,81.23,"2,409,000","4,618,500",92,51,4.38,"50,201","219,929","367,524","150,563","256,743",1.92,21,16,"195,418,080",EU,"2,798,640","4,867,200","8,030,880","730,080","4,867,200",,"2,636,400","2,433,600","9,734,400","23,646,480","3,772,080","13,709,280","1,014,000","2,879,760","892,320","23,849,280",0,"23,646,480",,0,"730,080",0,"608,400","40,032,720","283,920",,"8,395,920","1,581,840",,"4,907,760","3,569,280","2,028,000","1,257,360","2,514,720",
24.05.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,83.00,74.99,86.66,83.42,83.22,"2,676,000","4,439,500",102,63,5.67,"43,525","246,639","409,754","148,667","292,323",1.66,18,18,"222,108,000",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222,108,000",,,,,,
23.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.32,76.10,87.93,84.62,84.44,"2,409,000","4,486,000",83,46,4.15,"54,048","224,300","344,409","150,563","212,010",1.86,20,16,"203,126,880",EU,"2,909,040","5,059,200","8,347,680","758,880","5,059,200",,"2,740,400","2,529,600","10,118,400","24,579,280","3,920,880","14,250,080","1,054,000","2,993,360","927,520","24,790,080",0,"24,579,280",,0,"758,880",0,"632,400","41,611,920","295,120",,"8,727,120","1,644,240",,"5,101,360","3,710,080","2,108,000","1,306,960","2,613,920",
22.05.2023,11:01,Auction 4. Period CAP3 EU,T3PA,successful,85.20,75.00,105.00,84.92,84.75,"2,409,000","5,437,500",79,25,3.59,"68,829","247,159","313,868","160,600","148,723",2.26,22,15,"205,246,800",EU,"2,939,400","5,112,000","8,434,800","766,800","5,112,000",,"2,769,000","2,556,000","10,224,000","24,835,800","3,961,800","14,398,800","1,065,000","3,024,600","937,200","25,048,800",0,"24,835,800",,0,"766,800",0,"639,000","42,046,200","298,200",,"8,818,200","1,661,400",,"5,154,600","3,748,800","2,130,000","1,320,600","2,641,200",
17.05.2023,11:00,EUAA Auction CAP3 EU,EAA3,successful,85.58,10.00,88.50,83.83,85.16,"775,500","2,362,500",58,14,3.87,"40,733","157,500","193,106","110,786","83,735",3.05,15,7,"66,367,290",EU,"1,754,390","2,353,450","770,220","556,270","855,800",,"2,096,710","213,950","4,279,000","12,152,360","1,754,390","9,199,850","641,850","813,010","1,583,230",,"727,430","10,055,650",,0,"342,320","299,530","427,900",,"513,480",,"3,508,780","3,465,990",,"3,166,460","1,540,440","3,038,090","128,370","128,370",
16.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.05,76.99,95.00,85.21,84.94,"2,409,000","4,385,000",96,40,4.80,"45,677","219,250","371,398","160,600","250,327",1.82,20,15,"204,885,450",EU,"2,934,225","5,103,000","8,419,950","765,450","5,103,000",,"2,764,125","2,551,500","10,206,000","24,792,075","3,954,825","14,373,450","1,063,125","3,019,275","935,550","25,004,700",0,"24,792,075",,0,"765,450",0,"637,875","41,972,175","297,675",,"8,802,675","1,658,475",,"5,145,525","3,742,200","2,126,250","1,318,275","2,636,550",
15.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.70,70.00,93.75,86.15,86.00,"2,409,000","4,187,000",91,56,4.79,"46,011","220,368","398,772","141,706","288,898",1.74,19,17,"206,451,300",EU,"2,956,650","5,142,000","8,484,300","771,300","5,142,000",,"2,785,250","2,571,000","10,284,000","24,981,550","3,985,050","14,483,300","1,071,250","3,042,350","942,700","25,195,800",0,"24,981,550",,0,"771,300",0,"642,750","42,292,950","299,950",,"8,869,950","1,671,150",,"5,184,850","3,770,800","2,142,500","1,328,350","2,656,700",
12.05.2023,11:00,Auction 4. Period DE,T3PA,successful,86.67,77.57,95.50,86.50,86.01,"1,939,500","5,235,000",108,30,4.91,"48,472","237,955","351,704","193,950","238,476",2.70,22,10,"168,096,465",DE,,,,,,"168,096,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.75,78.38,91.00,86.70,86.75,"2,409,000","4,453,000",81,40,4.26,"54,975","234,368","345,190","160,600","203,319",1.85,19,15,"208,980,750",EU,"2,992,875","5,205,000","8,588,250","780,750","5,205,000",,"2,819,375","2,602,500","10,410,000","25,287,625","4,033,875","14,660,750","1,084,375","3,079,625","954,250","25,504,500",0,"25,287,625",,0,"780,750",0,"650,625","42,811,125","303,625",,"8,978,625","1,691,625",,"5,248,375","3,817,000","2,168,750","1,344,625","2,689,250",
10.05.2023,11:01,Auction 4. Period CAP3 PL,T3PA,successful,85.85,75.00,130.00,85.70,85.34,"2,676,000","6,129,500",88,22,3.83,"69,653","266,500","353,369","191,143","264,778",2.29,23,14,"229,734,600",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,734,600",,,,,,
09.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.84,75.32,105.00,83.26,83.14,"2,409,000","4,904,500",102,24,5.10,"48,083","245,225","377,121","200,750","258,231",2.04,20,12,"201,970,560",EU,"2,892,480","5,030,400","8,300,160","754,560","5,030,400",,"2,724,800","2,515,200","10,060,800","24,439,360","3,898,560","14,168,960","1,048,000","2,976,320","922,240","24,648,960",0,"24,439,360",,0,"754,560",0,"628,800","41,375,040","293,440",,"8,677,440","1,634,880",,"5,072,320","3,688,960","2,096,000","1,299,520","2,599,040",
08.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.99,74.37,85.50,82.27,82.34,"2,409,000","5,284,500",87,20,4.83,"60,741","293,583","483,458","240,900","460,829",2.19,18,10,"199,922,910",EU,"2,863,155","4,979,400","8,216,010","746,910","4,979,400",,"2,697,175","2,489,700","9,958,800","24,191,585","3,859,035","14,025,310","1,037,375","2,946,145","912,890","24,399,060",0,"24,191,585",,0,"746,910",0,"622,425","40,955,565","290,465",,"8,589,465","1,618,305",,"5,020,895","3,651,560","2,074,750","1,286,345","2,572,690",
05.05.2023,11:00,Auction 4. Period DE,T3PA,successful,84.38,75.76,86.52,83.43,83.68,"1,939,500","4,584,500",86,20,4.78,"53,308","254,694","443,546","161,625","358,699",2.36,18,12,"163,655,010",DE,,,,,,"163,655,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.23,73.53,84.58,81.20,81.31,"2,409,000","5,974,500",104,17,4.73,"57,447","271,568","326,119","267,667","196,450",2.48,22,9,"198,092,070",EU,"2,836,935","4,933,800","8,140,770","740,070","4,933,800",,"2,672,475","2,466,900","9,867,600","23,970,045","3,823,695","13,896,870","1,027,875","2,919,165","904,530","24,175,620",0,"23,970,045",,0,"740,070",0,"616,725","40,580,505","287,805",,"8,510,805","1,603,485",,"4,974,915","3,618,120","2,055,750","1,274,565","2,549,130",
02.05.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.24,75.00,86.02,83.05,83.15,"2,409,000","4,539,000",68,32,3.78,"66,750","252,167","420,125","160,600","310,989",1.88,18,15,"200,525,160",EU,"2,871,780","4,994,400","8,240,760","749,160","4,994,400",,"2,705,300","2,497,200","9,988,800","24,264,460","3,870,660","14,067,560","1,040,500","2,955,020","915,640","24,472,560",0,"24,264,460",,0,"749,160",0,"624,300","41,078,940","291,340",,"8,615,340","1,623,180",,"5,036,020","3,662,560","2,081,000","1,290,220","2,580,440",
28.04.2023,11:00,Auction 4. Period DE,T3PA,successful,84.00,75.62,120.00,84.41,83.77,"1,939,500","4,195,000",97,44,4.41,"43,247","190,682","314,986","107,750","141,129",2.16,22,18,"162,918,000",DE,,,,,,"162,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.00,75.93,90.50,84.71,84.38,"2,409,000","5,339,500",99,34,5.82,"53,934","314,088","378,644","240,900","298,540",2.22,17,10,"204,765,000",EU,"2,932,500","5,100,000","8,415,000","765,000","5,100,000",,"2,762,500","2,550,000","10,200,000","24,777,500","3,952,500","14,365,000","1,062,500","3,017,500","935,000","24,990,000",0,"24,777,500",,0,"765,000",0,"637,500","41,947,500","297,500",,"8,797,500","1,657,500",,"5,142,500","3,740,000","2,125,000","1,317,500","2,635,000",
26.04.2023,11:03,Auction 4. Period CAP3 PL,T3PA,successful,83.31,75.06,105.00,83.73,83.16,"2,676,000","5,081,000",100,43,4.76,"50,810","241,952","338,963","167,250","178,263",1.90,21,16,"222,937,560",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222,937,560",,,,,,
25.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.73,76.57,94.52,85.29,84.89,"2,409,000","4,496,000",107,65,5.94,"42,019","249,778","374,485","141,706","236,585",1.87,18,17,"204,114,570",EU,"2,923,185","5,083,800","8,388,270","762,570","5,083,800",,"2,753,725","2,541,900","10,167,600","24,698,795","3,939,945","14,319,370","1,059,125","3,007,915","932,030","24,910,620",0,"24,698,795",,0,"762,570",0,"635,475","41,814,255","296,555",,"8,769,555","1,652,235",,"5,126,165","3,728,120","2,118,250","1,313,315","2,626,630",
24.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.70,77.45,120.00,86.38,85.80,"2,409,000","4,492,500",108,65,5.14,"41,597","213,929","330,326","126,789","181,848",1.86,21,19,"206,451,300",EU,"2,956,650","5,142,000","8,484,300","771,300","5,142,000",,"2,785,250","2,571,000","10,284,000","24,981,550","3,985,050","14,483,300","1,071,250","3,042,350","942,700","25,195,800",0,"24,981,550",,0,"771,300",0,"642,750","42,292,950","299,950",,"8,869,950","1,671,150",,"5,184,850","3,770,800","2,142,500","1,328,350","2,656,700",
21.04.2023,11:00,Auction 4. Period DE,T3PA,successful,88.60,79.93,130.00,88.80,88.50,"1,939,500","4,217,000",87,37,4.35,"48,471","210,850","324,322","121,219","158,245",2.17,20,16,"171,839,700",DE,,,,,,"171,839,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.68,80.00,95.00,90.28,90.55,"2,409,000","4,945,000",105,46,5.00,"47,095","235,476","313,406","133,833","136,120",2.05,21,18,"218,448,120",EU,"3,128,460","5,440,800","8,977,320","816,120","5,440,800",,"2,947,100","2,720,400","10,881,600","26,433,220","4,216,620","15,324,920","1,133,500","3,219,140","997,480","26,659,920",0,"26,433,220",,0,"816,120",0,"680,100","44,750,580","317,380",,"9,385,380","1,768,260",,"5,486,140","3,989,920","2,267,000","1,405,540","2,811,080",
18.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.55,75.00,94.52,90.30,90.24,"2,409,000","4,847,000",104,42,4.95,"46,606","230,810","318,469","172,071","161,627",2.01,21,14,"218,134,950",EU,"3,123,975","5,433,000","8,964,450","814,950","5,433,000",,"2,942,875","2,716,500","10,866,000","26,395,325","4,210,575","15,302,950","1,131,875","3,214,525","996,050","26,621,700",0,"26,395,325",,0,"814,950",0,"679,125","44,686,425","316,925",,"9,371,925","1,765,725",,"5,478,275","3,984,200","2,263,750","1,403,525","2,807,050",
17.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.55,80.81,105.00,90.54,89.70,"2,409,000","5,372,000",95,28,5.28,"56,547","298,444","393,585","219,000","299,675",2.23,18,11,"218,134,950",EU,"3,123,975","5,433,000","8,964,450","814,950","5,433,000",,"2,942,875","2,716,500","10,866,000","26,395,325","4,210,575","15,302,950","1,131,875","3,214,525","996,050","26,621,700",0,"26,395,325",,0,"814,950",0,"679,125","44,686,425","316,925",,"9,371,925","1,765,725",,"5,478,275","3,984,200","2,263,750","1,403,525","2,807,050",
14.04.2023,11:00,Auction 4. Period DE,T3PA,successful,92.30,81.25,105.00,91.91,91.62,"1,939,500","4,574,000",100,34,5.00,"45,740","228,700","328,198","149,192","163,614",2.36,20,13,"179,015,850",DE,,,,,,"179,015,850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.51,70.00,120.00,90.90,90.52,"2,409,000","4,811,000",103,54,4.48,"46,709","209,174","300,478","120,450","145,804",2.00,23,20,"218,038,590",EU,"3,122,595","5,430,600","8,960,490","814,590","5,430,600",,"2,941,575","2,715,300","10,861,200","26,383,665","4,208,715","15,296,190","1,131,375","3,213,105","995,610","26,609,940",0,"26,383,665",,0,"814,590",0,"678,825","44,666,685","316,785",,"9,367,785","1,764,945",,"5,475,855","3,982,440","2,262,750","1,402,905","2,805,810",
12.04.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,93.90,84.87,97.50,94.10,94.05,"2,676,000","4,696,000",99,61,4.71,"47,434","223,619","326,761","140,842","161,648",1.75,21,19,"251,276,400",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251,276,400",,,,,,
11.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,95.52,85.55,105.00,95.18,94.87,"2,409,000","4,981,000",95,34,5.28,"52,432","276,722","328,895","185,308","157,906",2.07,18,13,"230,107,680",EU,"3,295,440","5,731,200","9,456,480","859,680","5,731,200",,"3,104,400","2,865,600","11,462,400","27,844,080","4,441,680","16,142,880","1,194,000","3,390,960","1,050,720","28,082,880",0,"27,844,080",,0,"859,680",0,"716,400","47,139,120","334,320",,"9,886,320","1,862,640",,"5,778,960","4,202,880","2,388,000","1,480,560","2,961,120",
06.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,94.30,50.00,100.00,93.15,93.56,"2,409,000","5,388,000",103,28,5.42,"52,311","283,579","340,006","219,000","222,477",2.24,19,11,"227,168,700",EU,"3,253,350","5,658,000","9,335,700","848,700","5,658,000",,"3,064,750","2,829,000","11,316,000","27,488,450","4,384,950","15,936,700","1,178,750","3,347,650","1,037,300","27,724,200",0,"27,488,450",,0,"848,700",0,"707,250","46,537,050","330,050",,"9,760,050","1,838,850",,"5,705,150","4,149,200","2,357,500","1,461,650","2,923,300",
04.04.2023,11:01,Auction 4. Period CAP3 EU,T3PA,successful,94.12,84.36,105.00,93.19,93.25,"2,409,000","4,963,500",96,29,4.80,"51,703","248,175","355,402","200,750","250,952",2.06,20,12,"226,735,080",EU,"3,247,140","5,647,200","9,317,880","847,080","5,647,200",,"3,058,900","2,823,600","11,294,400","27,435,980","4,376,580","15,906,280","1,176,500","3,341,260","1,035,320","27,671,280",0,"27,435,980",,0,"847,080",0,"705,900","46,448,220","329,420",,"9,741,420","1,835,340",,"5,694,260","4,141,280","2,353,000","1,458,860","2,917,720",
03.04.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,89.82,80.00,105.00,89.57,89.26,"2,409,000","5,066,000",87,31,4.14,"58,230","241,238","372,959","172,071","281,330",2.10,21,14,"216,376,380",EU,"3,098,790","5,389,200","8,892,180","808,380","5,389,200",,"2,919,150","2,694,600","10,778,400","26,182,530","4,176,630","15,179,580","1,122,750","3,188,610","988,020","26,407,080",0,"26,182,530",,0,"808,380",0,"673,650","44,326,170","314,370",,"9,296,370","1,751,490",,"5,434,110","3,952,080","2,245,500","1,392,210","2,784,420",
31.03.2023,11:00,Auction 4. Period DE,T3PA,successful,88.61,60.00,105.00,88.09,88.25,"1,939,500","4,510,000",103,42,5.42,"43,786","237,368","359,338","129,300","213,209",2.33,19,15,"171,859,095",DE,,,,,,"171,859,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.03.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,87.42,78.60,105.00,87.72,87.20,"2,409,000","4,550,500",99,45,5.82,"45,965","267,676","399,619","172,071","276,735",1.89,17,14,"210,594,780",EU,"3,015,990","5,245,200","8,654,580","786,780","5,245,200",,"2,841,150","2,622,600","10,490,400","25,482,930","4,065,030","14,773,980","1,092,750","3,103,410","961,620","25,701,480",0,"25,482,930",,0,"786,780",0,"655,650","43,141,770","305,970",,"9,047,970","1,704,690",,"5,288,910","3,846,480","2,185,500","1,355,010","2,710,020",
